Order_ID,Customer_ID,Age,Gender,City,Product_Category,Product,Quantity,Unit_Price,Discount,Payment_Method,Order_Date,Rating,Delivery_Days,Returned,Total_Amount
ORD103447,CUST1942,26.0,Female,Guntur,Beauty,Perfume,1,1701.87,30.0,Credit Card,2026-12-31,3.2,6.0,No,1191.31
ORD112758,CUST3408,39.0,Male,Kolkata,Fashion,Shoes,2,2358.99,5.0,Wallet,2025-07-02,4.0,6.0,No,4482.08
ORD108051,CUST2790,28.0,Female,Chennai,Fashion,Shoes,2,2436.27,15.0,Wallet,2025-06-03,2.8,5.0,No,4141.65
ORD109147,CUST1897,27.0,Female,Warangal,Electronics,Laptop,1,59611.0,10.0,Debit Card,2025-05-29,4.5,3.0,No,53649.9
ORD100150,CUST8539,26.0,Female,Delhi,Electronics,Headphones,2,2693.16,5.0,Net Banking,2026-10-07,4.4,6.0,No,5117.0
ORD110928,CUST3317,23.0,Female,Ahmedabad,Books,Data Science Book,1,1305.02,15.0,Debit Card,2025-06-17,4.2,2.0,No,1109.27
ORD111297,CUST2521,27.0,Male,Visakhapatnam,Beauty,Moisturizer,4,720.66,20.0,UPI,2026-12-09,3.9,3.0,No,2306.11
ORD104736,CUST7968,18.0,Female,Chennai,Beauty,Face Wash,1,533.07,10.0,Credit Card,2025-12-17,4.2,4.0,No,479.77
ORD104497,CUST1224,18.0,Male,,Home & Kitchen,Mixer Grinder,2,3665.26,15.0,Debit Card,2026-12-20,3.4,8.0,No,6230.94
ORD101219,CUST5673,27.0,Male,Kolkata,Beauty,Perfume,1,1682.03,10.0,Debit Card,2025-09-14,4.5,6.0,No,1513.82
ORD113447,CUST5851,29.0,Male,Bengaluru,Books,Exam Guide,1,595.85,15.0,Debit Card,2026-04-03,3.1,7.0,No,506.47
ORD113704,CUST2989,24.0,Female,Vijayawada,Home & Kitchen,Air Fryer,1,6019.32,0.0,Debit Card,2026-09-25,3.1,8.0,No,6019.32
ORD106016,CUST8650,20.0,Male,Kolkata,Electronics,Headphones,1,3125.65,10.0,UPI,2025-11-16,4.4,1.0,No,2813.09
ORD109720,CUST6227,27.0,Female,Visakhapatnam,Electronics,Laptop,1,54600.89,15.0,Net Banking,2026-10-20,3.2,4.0,No,46410.76
ORD103988,CUST8641,32.0,Male,Chennai,Fashion,Jacket,1,3168.83,15.0,Debit Card,2025-10-02,3.4,3.0,No,2693.5
ORD104912,CUST3989,35.0,Female,Delhi,Fashion,Handbag,2,2017.22,5.0,Debit Card,2025-09-29,4.2,2.0,No,3832.72
ORD109493,CUST6512,18.0,Female,Hyderabad,Sports,Yoga Mat,1,949.8,15.0,Net Banking,2025-11-28,3.6,4.0,No,807.33
ORD104494,CUST6020,27.0,Male,Vijayawada,Electronics,Smartphone,1,27484.39,15.0,Wallet,2026-11-07,3.9,4.0,No,23361.73
ORD106945,CUST5536,25.0,Male,Kolkata,Fashion,Jeans,1,1618.84,5.0,Credit Card,2025-01-15,3.7,3.0,Yes,1537.9
ORD105700,CUST1256,30.0,Female,Guntur,Electronics,Headphones,3,3006.86,0.0,Credit Card,2026-02-18,3.6,6.0,No,9020.58
ORD108353,CUST8029,31.0,Male,Guntur,Sports,Cricket Bat,1,3341.62,5.0,COD,2025-05-01,3.7,1.0,No,3174.54
ORD112260,CUST5661,36.0,Male,Chennai,Beauty,Face Wash,2,496.77,10.0,Wallet,2026-09-20,4.5,6.0,No,894.18
ORD113993,CUST3927,39.0,Male,Kolkata,Home & Kitchen,Lamp,2,1149.7,15.0,,2026-09-14,3.6,1.0,No,1954.49
ORD100957,CUST3562,32.0,Male,Vijayawada,Beauty,Moisturizer,1,690.69,20.0,Debit Card,2025-03-15,5.0,6.0,No,552.55
ORD111984,CUST3095,18.0,Female,Bengaluru,Electronics,Tablet,2,25293.88,5.0,Wallet,2025-08-30,4.0,4.0,No,48058.38
ORD111427,CUST3066,19.0,Female,Visakhapatnam,Sports,Yoga Mat,1,896.27,10.0,UPI,2026-08-27,2.9,3.0,No,806.64
ORD102870,CUST2511,18.0,Male,Kolkata,Electronics,Smartphone,3,28522.36,15.0,Wallet,2025-09-30,4.5,2.0,No,72732.02
ORD111970,CUST2801,,Male,Pune,Fashion,Jeans,4,1802.39,20.0,COD,2025-10-13,3.8,4.0,Yes,5767.66
ORD104434,CUST3449,33.0,Male,Chennai,Fashion,Jeans,2,1593.02,10.0,UPI,2025-09-17,2.8,8.0,No,2867.44
ORD104974,CUST3084,26.0,Female,Guntur,Sports,Yoga Mat,3,804.46,5.0,Credit Card,2025-12-10,3.7,4.0,No,2292.7
ORD114208,CUST7279,38.0,Female,Bengaluru,Books,Exam Guide,4,644.45,10.0,Wallet,2025-08-06,3.2,2.0,No,2320.01
ORD102962,CUST5769,27.0,Male,Guntur,Books,Biography,2,695.01,15.0,COD,2026-01-08,3.2,5.0,No,1181.52
ORD114173,CUST1278,27.0,Female,Hyderabad,Home & Kitchen,Air Fryer,2,6059.03,10.0,Debit Card,2025-03-02,5.0,4.0,No,10906.25
ORD102201,CUST8298,28.0,Male,Warangal,Electronics,Tablet,3,20421.1,10.0,UPI,2026-12-23,2.8,4.0,No,55136.96
ORD100099,CUST7178,46.0,Male,Guntur,Electronics,Tablet,1,22371.71,25.0,Credit Card,2026-09-20,4.8,3.0,Yes,16778.78
ORD114854,CUST2356,18.0,Male,Vijayawada,Fashion,Jacket,5,3188.93,0.0,Credit Card,2026-03-03,3.4,4.0,No,15944.63
ORD102558,CUST8493,28.0,Male,Vijayawada,Fashion,Jacket,1,3280.86,15.0,UPI,2026-05-10,3.9,5.0,Yes,2788.73
ORD111376,CUST3882,41.0,Male,Ahmedabad,Electronics,Laptop,2,64518.23,15.0,Wallet,2026-12-04,3.8,4.0,No,109680.98
ORD108446,CUST6040,24.0,Other,Delhi,Electronics,Laptop,3,51677.39,15.0,Credit Card,2025-03-20,3.7,4.0,No,131777.35
ORD112116,CUST8794,36.0,Male,Vijayawada,Fashion,Jeans,2,2060.44,15.0,UPI,2025-09-12,4.7,5.0,No,3502.76
ORD104200,CUST3749,48.0,,Visakhapatnam,Electronics,Tablet,2,24091.92,0.0,Credit Card,2025-01-19,,3.0,No,48183.83
ORD109638,CUST4917,36.0,Female,Vijayawada,Sports,Running Shoes,1,3562.44,20.0,Wallet,2026-01-04,4.2,5.0,No,2849.95
ORD105540,CUST4858,30.0,Male,Mumbai,Electronics,Headphones,3,3191.49,20.0,,2025-02-16,4.5,4.0,No,7659.57
ORD101649,CUST7761,39.0,Male,Kolkata,Books,Exam Guide,1,644.91,10.0,Net Banking,2026-05-16,4.3,7.0,Yes,580.42
ORD112875,CUST6384,28.0,Female,Warangal,Fashion,T-Shirt,1,775.55,0.0,UPI,2026-12-23,4.5,9.0,No,775.55
ORD112916,CUST7994,46.0,Male,Delhi,Books,Biography,3,632.29,15.0,Credit Card,2025-07-23,2.5,2.0,No,1612.33
ORD112184,CUST3158,18.0,Male,Hyderabad,Home & Kitchen,Lamp,3,1179.41,10.0,Credit Card,2025-03-26,3.7,6.0,No,3184.41
ORD109889,CUST1558,40.0,Male,Delhi,Electronics,Smartphone,3,23576.43,10.0,UPI,2025-04-09,4.0,4.0,No,63656.35
ORD111384,CUST1419,40.0,Female,Pune,Home & Kitchen,Mixer Grinder,1,3497.09,10.0,UPI,2026-02-07,4.1,5.0,No,3147.38
ORD106198,CUST2591,34.0,Female,Chennai,Electronics,Smartwatch,3,7700.45,5.0,Net Banking,2026-10-02,2.1,6.0,No,21946.27
ORD106296,CUST4710,29.0,Female,Chennai,Sports,Dumbbells,2,2251.68,10.0,UPI,2025-09-26,3.3,6.0,Yes,4053.02
ORD104500,CUST2298,34.0,Male,Bengaluru,Beauty,Makeup Kit,1,2813.76,10.0,Wallet,2026-01-15,3.4,3.0,Yes,2532.38
ORD101155,CUST5807,41.0,Other,Visakhapatnam,Home & Kitchen,Cookware Set,3,2927.35,10.0,Net Banking,2026-08-09,2.9,6.0,Yes,7903.85
ORD102256,CUST5693,24.0,Male,Delhi,Home & Kitchen,Cookware Set,5,2471.73,5.0,Credit Card,2026-10-09,3.7,4.0,No,11740.74
ORD109875,CUST3444,32.0,Male,Ahmedabad,Electronics,Headphones,1,2647.36,10.0,Debit Card,2025-04-29,5.0,4.0,No,2382.62
ORD103171,CUST4188,31.0,Male,Bengaluru,Books,Exam Guide,1,617.61,0.0,Credit Card,2025-02-09,3.2,3.0,No,617.61
ORD107401,CUST7772,39.0,Female,Chennai,Home & Kitchen,Cookware Set,1,2907.17,25.0,Debit Card,2026-09-23,2.5,5.0,No,2180.38
ORD110249,CUST7802,48.0,Male,Vijayawada,Electronics,Tablet,1,24269.56,0.0,Debit Card,2026-08-29,3.3,3.0,No,24269.56
ORD107159,CUST4992,30.0,Male,Mumbai,Electronics,Headphones,1,2869.31,15.0,Debit Card,2026-06-20,3.7,3.0,No,2438.92
ORD112283,CUST7107,29.0,Female,Hyderabad,Books,Biography,1,720.13,15.0,UPI,2025-04-05,3.0,2.0,Yes,612.11
ORD114874,CUST3661,18.0,Male,Bengaluru,Home & Kitchen,Cookware Set,1,3114.9,20.0,COD,2026-12-24,5.0,3.0,No,2491.92
ORD103109,CUST6353,38.0,Male,Vijayawada,Electronics,Laptop,3,68780.85,15.0,Credit Card,2025-04-16,,5.0,No,175391.17
ORD104549,CUST6375,47.0,Male,Chennai,Beauty,Hair Dryer,2,2520.19,15.0,Net Banking,2026-05-25,3.7,3.0,No,4284.32
ORD111916,CUST1875,29.0,Male,Visakhapatnam,Sports,Yoga Mat,1,970.82,15.0,Wallet,2025-02-22,3.8,4.0,No,825.19
ORD114590,CUST1422,21.0,Female,Visakhapatnam,Fashion,Jeans,1,1981.06,20.0,Net Banking,2025-09-30,3.8,3.0,No,1584.85
ORD105424,CUST2529,25.0,Female,,Electronics,Headphones,2,3345.44,5.0,Net Banking,2026-11-02,3.4,6.0,No,6356.34
ORD102050,CUST4023,40.0,Male,Vijayawada,Fashion,Handbag,2,2469.11,15.0,COD,2025-02-24,3.4,4.0,No,4197.49
ORD113169,CUST7669,24.0,Female,Ahmedabad,Fashion,Jeans,2,1840.87,10.0,Credit Card,2026-10-07,4.6,9.0,No,3313.56
ORD111836,CUST7750,18.0,Male,Mumbai,Sports,Cricket Bat,2,3328.2,5.0,UPI,2025-05-29,4.0,5.0,No,6323.57
ORD109209,CUST6076,32.0,Male,Guntur,Electronics,Smartwatch,2,6113.97,15.0,COD,2025-09-01,3.8,6.0,No,10393.76
ORD108816,CUST2061,25.0,Female,Visakhapatnam,Fashion,T-Shirt,3,820.46,5.0,Credit Card,2026-01-25,2.4,1.0,Yes,2338.31
ORD114682,CUST6472,34.0,Male,Bengaluru,Beauty,Face Wash,2,494.41,10.0,Wallet,2025-12-29,3.6,3.0,No,889.94
ORD114772,CUST1075,54.0,Male,Bengaluru,Beauty,Face Wash,2,505.04,5.0,UPI,2026-01-08,5.0,7.0,No,959.58
ORD114076,CUST2318,24.0,Male,Chennai,Fashion,Handbag,1,2118.26,25.0,COD,2026-12-21,4.7,1.0,No,1588.7
ORD100263,CUST2043,20.0,Female,Mumbai,Fashion,Jacket,1,3285.68,10.0,COD,2025-09-10,4.8,4.0,No,2957.11
ORD113923,CUST5674,49.0,Female,Kolkata,Fashion,Shoes,4,2205.01,0.0,COD,2026-11-05,3.4,4.0,No,8820.05
ORD111562,CUST8937,20.0,Male,Bengaluru,Home & Kitchen,Air Fryer,3,5805.1,0.0,Credit Card,2025-09-10,4.6,2.0,No,17415.3
ORD104062,CUST1939,24.0,Female,Vijayawada,Beauty,Hair Dryer,1,2047.67,20.0,UPI,2026-05-18,4.2,5.0,No,1638.13
ORD105535,CUST3649,33.0,Female,Vijayawada,Sports,Running Shoes,5,3096.71,30.0,COD,2025-01-20,,1.0,No,10838.47
ORD114487,CUST2135,22.0,Female,Hyderabad,Electronics,Smartwatch,1,6663.47,5.0,Credit Card,2026-01-29,5.0,2.0,No,6330.3
ORD114258,CUST7662,33.0,Female,Mumbai,Fashion,Jacket,2,3068.57,10.0,Credit Card,2025-04-22,3.3,3.0,No,5523.42
ORD106617,CUST8434,23.0,Other,Pune,Fashion,Handbag,1,2301.27,20.0,COD,2026-09-19,4.5,6.0,No,1841.01
ORD108121,CUST8938,28.0,Female,Vijayawada,Fashion,Shoes,2,2138.6,5.0,COD,2025-08-27,3.6,1.0,No,4063.34
ORD108156,CUST6782,23.0,Female,Pune,Books,Exam Guide,2,771.07,5.0,COD,2026-11-24,4.4,3.0,No,1465.03
ORD101803,CUST7385,29.0,Female,,Electronics,Smartwatch,2,6673.86,15.0,UPI,2026-01-11,4.1,4.0,No,11345.56
ORD104737,CUST2100,18.0,Other,Delhi,Beauty,Makeup Kit,2,2477.1,,Wallet,2025-08-04,4.9,2.0,No,4706.48
ORD114868,CUST6100,31.0,Male,Visakhapatnam,Electronics,Smartwatch,1,6654.09,0.0,Debit Card,2026-12-26,5.0,3.0,No,6654.09
ORD102386,CUST8821,26.0,Female,Mumbai,Beauty,Makeup Kit,2,2253.38,10.0,COD,2026-01-07,,5.0,No,4056.09
ORD106695,CUST2959,28.0,Male,Hyderabad,Fashion,Jeans,3,1996.01,15.0,upi,2026-01-17,5.0,3.0,No,5089.83
ORD105760,CUST1081,36.0,Female,Ahmedabad,Electronics,Headphones,1,2761.65,20.0,Credit Card,2026-02-15,4.5,6.0,No,2209.32
ORD101960,CUST4661,52.0,Other,Visakhapatnam,Home & Kitchen,Lamp,1,1274.58,15.0,COD,2025-03-19,3.6,4.0,No,1083.39
ORD102977,CUST4531,32.0,Female,Delhi,Beauty,Moisturizer,2,660.5,0.0,Credit Card,2026-01-01,4.6,5.0,No,1321.0
ORD108681,CUST6838,51.0,Male,Vijayawada,Electronics,Laptop,2,61005.61,15.0,UPI,2025-01-22,5.0,5.0,Yes,103709.53
ORD101844,CUST3322,44.0,Female,Vijayawada,Books,Exam Guide,1,800.22,10.0,Credit Card,2025-10-30,3.7,3.0,No,720.19
ORD101735,CUST1538,31.0,Male,Mumbai,Sports,Yoga Mat,1,857.66,10.0,Debit Card,2026-08-25,4.4,6.0,No,771.9
ORD102912,CUST3927,28.0,Female,Kolkata,Electronics,Smartwatch,1,7868.85,10.0,Credit Card,2025-06-01,4.1,7.0,No,7081.97
ORD111412,CUST3884,48.0,Female,Hyderabad,Electronics,Tablet,2,21604.42,10.0,UPI,2026-09-22,3.7,3.0,No,38887.95
ORD108339,CUST5056,28.0,Female,Visakhapatnam,Fashion,Shoes,1,2772.17,5.0,Debit Card,2026-04-24,3.7,1.0,No,2633.57
ORD113823,CUST7991,30.0,Male,Hyderabad,Fashion,T-Shirt,1,788.99,15.0,Wallet,2025-07-07,3.9,7.0,No,670.64
ORD101987,CUST4336,42.0,Female,Hyderabad,Fashion,Jeans,1,1985.63,0.0,Net Banking,2025-12-12,5.0,3.0,No,1985.63
ORD109562,CUST3801,37.0,Female,Delhi,Electronics,Tablet,5,19670.71,5.0,Debit Card,2026-12-06,4.6,5.0,No,93435.88
ORD106547,CUST3366,46.0,Female,Pune,Electronics,Headphones,1,2934.23,25.0,Debit Card,2026-10-16,4.8,3.0,No,2200.67
ORD114244,CUST6618,42.0,Female,Ahmedabad,Electronics,Tablet,1,22942.65,10.0,COD,2026-05-16,4.8,4.0,No,20648.38
ORD107099,CUST3186,37.0,Female,Chennai,Electronics,Laptop,1,53935.2,15.0,Credit Card,2025-02-13,2.4,3.0,No,45844.92
ORD102812,CUST6161,22.0,Male,Chennai,Sports,Football,1,1252.01,15.0,Credit Card,2025-03-01,2.5,6.0,No,1064.21
ORD100660,CUST8730,55.0,,Pune,Fashion,Jeans,1,1677.97,,Net Banking,2025-09-11,5.0,4.0,No,1426.28
ORD109987,CUST5789,29.0,Female,Kolkata,Sports,Cricket Bat,1,3218.29,25.0,Wallet,2025-05-26,3.8,3.0,No,2413.71
ORD102512,CUST2721,22.0,Male,Mumbai,Fashion,T-Shirt,2,806.35,25.0,Debit Card,2025-02-03,4.4,6.0,No,1209.53
ORD111590,CUST1749,20.0,Female,Mumbai,Electronics,Smartphone,1,23013.52,0.0,Debit Card,2025-11-02,3.7,8.0,Yes,23013.52
ORD104283,CUST4815,37.0,Male,,Home & Kitchen,Lamp,2,1165.34,15.0,Credit Card,2025-10-05,3.5,5.0,No,1981.08
ORD109340,CUST8739,45.0,Female,Visakhapatnam,Fashion,T-Shirt,2,820.12,10.0,UPI,2026-11-27,4.2,5.0,No,1476.22
ORD111465,CUST6259,27.0,Female,Kolkata,Sports,Yoga Mat,2,905.41,0.0,Debit Card,2025-01-25,4.4,7.0,No,1810.83
ORD108801,CUST5846,32.0,Female,Ahmedabad,Electronics,Smartwatch,1,6137.01,20.0,Credit Card,2026-03-13,2.7,2.0,No,4909.61
ORD106288,CUST3399,23.0,Male,Delhi,Books,Programming Book,1,800.73,15.0,Debit Card,2025-06-03,3.8,5.0,No,680.62
ORD111775,CUST6348,30.0,Male,Vijayawada,Electronics,Headphones,1,2830.53,15.0,Net Banking,2026-06-14,4.2,6.0,No,2405.95
ORD101931,CUST1164,26.0,Male,Vijayawada,Home & Kitchen,Cookware Set,1,2797.07,5.0,Wallet,2026-10-10,,2.0,No,2657.21
ORD107126,CUST7513,44.0,Male,Delhi,Books,Novel,1,426.1,30.0,Net Banking,2026-06-24,3.5,6.0,No,298.27
ORD100198,CUST6365,29.0,Male,Pune,Sports,Dumbbells,4,2163.15,5.0,Net Banking,2026-02-11,3.9,2.0,No,8219.99
ORD107778,CUST3117,25.0,Female,Bengaluru,Sports,Running Shoes,1,3332.49,10.0,Wallet,2025-11-28,3.3,6.0,No,2999.24
ORD102932,CUST4089,46.0,Male,Mumbai,Electronics,Smartwatch,2,6442.03,10.0,Net Banking,2026-11-02,5.0,3.0,No,11595.66
ORD108005,CUST2566,30.0,Female,Pune,Beauty,Hair Dryer,2,2100.7,15.0,Credit Card,2025-01-14,4.6,4.0,No,3571.19
ORD102328,CUST7959,34.0,Male,Warangal,Electronics,Smartphone,1,23296.15,15.0,Debit Card,2025-06-22,4.2,4.0,No,19801.73
ORD104390,CUST2237,18.0,Female,Bengaluru,Home & Kitchen,Mixer Grinder,2,3723.23,5.0,Debit Card,2026-08-10,5.0,4.0,No,7074.14
ORD108959,CUST6089,28.0,Female,Chennai,Electronics,Tablet,1,19328.11,15.0,Credit Card,2026-06-16,2.4,4.0,No,16428.89
ORD112689,CUST4580,23.0,Female,Kolkata,Electronics,Headphones,1,2838.11,0.0,Wallet,2025-11-11,3.6,3.0,No,2838.11
ORD104219,CUST7752,40.0,Male,Vijayawada,Books,Data Science Book,1,1339.69,5.0,Wallet,2026-01-17,3.5,4.0,No,1272.71
ORD111448,CUST3137,23.0,Female,Delhi,Fashion,T-Shirt,4,805.69,20.0,UPI,2025-06-01,3.5,7.0,No,2578.21
ORD100203,CUST4600,29.0,Female,Hyderabad,Home & Kitchen,Cookware Set,1,2538.93,20.0,Wallet,2025-03-07,2.9,1.0,No,2031.14
ORD103511,CUST1933,18.0,Male,Visakhapatnam,Books,Novel,4,539.54,15.0,Debit Card,2026-06-03,2.2,5.0,No,1834.42
ORD104932,CUST5152,32.0,Male,Ahmedabad,Home & Kitchen,Bedsheet,2,1534.86,25.0,Net Banking,2025-05-24,4.0,5.0,No,2302.29
ORD114583,CUST8538,36.0,Male,Visakhapatnam,Home & Kitchen,Lamp,3,1365.36,10.0,Wallet,2025-10-11,3.9,6.0,No,3686.47
ORD105536,CUST5638,41.0,Male,Vijayawada,Beauty,Moisturizer,2,627.85,5.0,Debit Card,2026-04-20,3.3,7.0,No,1192.91
ORD109926,CUST7931,24.0,Male,Pune,Books,Biography,2,580.16,10.0,Debit Card,2026-11-28,3.4,1.0,No,1044.29
ORD105792,CUST4856,32.0,Female,Vijayawada,Beauty,Makeup Kit,2,2135.8,20.0,COD,2026-04-16,4.5,6.0,No,3417.28
ORD110970,CUST3434,39.0,Male,Vijayawada,Fashion,Handbag,2,2404.15,25.0,Wallet,2025-10-23,3.8,1.0,No,3606.22
ORD101708,CUST1184,32.0,Female,Hyderabad,Fashion,Shoes,2,2714.81,10.0,COD,2025-04-06,3.3,4.0,No,4886.66
ORD105173,CUST5248,51.0,Male,Kolkata,Sports,Dumbbells,4,2492.1,15.0,Debit Card,2025-01-15,,5.0,No,8473.13
ORD105250,CUST2815,24.0,Male,Chennai,Sports,Dumbbells,2,2835.84,5.0,COD,2025-11-20,2.2,4.0,No,5388.09
ORD113950,CUST7547,29.0,Female,Ahmedabad,Fashion,Handbag,1,2420.86,15.0,Wallet,2026-12-21,2.2,4.0,No,2057.73
ORD111667,CUST1150,42.0,Female,Chennai,Beauty,Hair Dryer,4,2412.91,5.0,Debit Card,2025-06-29,4.3,5.0,Yes,9169.06
ORD106529,CUST7047,33.0,Female,Mumbai,Home & Kitchen,Cookware Set,2,2700.04,15.0,UPI,2026-04-30,3.5,7.0,No,4590.08
ORD114851,CUST7120,39.0,Male,Chennai,Home & Kitchen,Lamp,4,1169.34,15.0,Wallet,2026-10-08,4.0,1.0,No,3975.76
ORD105856,CUST5143,33.0,Male,Pune,Sports,Dumbbells,1,2388.03,5.0,Net Banking,2026-02-16,3.4,2.0,No,2268.63
ORD108165,CUST5138,18.0,Male,Delhi,Fashion,T-Shirt,2,873.17,20.0,Credit Card,2025-11-05,2.3,1.0,No,1397.07
ORD100855,CUST8559,31.0,Male,Warangal,Electronics,Headphones,3,3293.83,20.0,Wallet,2025-05-02,4.0,4.0,No,7905.2
ORD113878,CUST6050,23.0,Female,Mumbai,Fashion,T-Shirt,3,1019.2,15.0,Net Banking,2026-03-26,3.6,5.0,No,2598.97
ORD114556,CUST7015,27.0,Female,Hyderabad,Beauty,Makeup Kit,2,2262.68,20.0,Net Banking,2025-12-05,3.2,5.0,No,3620.28
ORD104738,CUST1746,18.0,Female,Kolkata,Electronics,Smartwatch,4,6011.95,5.0,Wallet,2026-05-14,5.0,6.0,No,22845.39
ORD112290,CUST8814,18.0,Male,Chennai,Fashion,Handbag,3,2249.79,0.0,Debit Card,2025-10-23,2.3,5.0,No,6749.38
ORD110353,CUST4851,35.0,Male,Guntur,Home & Kitchen,Lamp,1,1240.27,20.0,Debit Card,2026-12-08,3.2,6.0,No,992.22
ORD100699,CUST2542,27.0,Other,Pune,Beauty,Hair Dryer,3,2408.15,10.0,Debit Card,2025-08-18,4.4,3.0,No,6502.02
ORD111345,CUST8818,33.0,female,Delhi,Beauty,Hair Dryer,1,2266.52,20.0,Credit Card,2025-05-18,4.4,4.0,Yes,1813.22
ORD111192,CUST8593,18.0,Female,Chennai,Electronics,Headphones,1,2862.82,10.0,Debit Card,2025-05-31,4.4,8.0,No,2576.54
ORD103697,CUST3479,33.0,Female,Kolkata,Fashion,Jacket,1,3419.77,15.0,UPI,2026-12-08,3.8,9.0,No,2906.8
ORD101637,CUST4660,36.0,Male,Pune,Fashion,Jacket,1,2619.48,20.0,Wallet,2025-02-26,3.8,1.0,No,2095.59
ORD107281,CUST2059,29.0,Female,Mumbai,Beauty,Perfume,2,1912.52,10.0,COD,2026-03-20,4.5,8.0,No,3442.54
ORD107555,CUST7372,32.0,Female,Mumbai,Beauty,Makeup Kit,3,2673.11,20.0,UPI,2026-02-19,3.7,5.0,No,6415.46
ORD111650,CUST7054,27.0,Male,Mumbai,Sports,Yoga Mat,3,959.66,15.0,Debit Card,2026-10-26,3.7,5.0,No,2447.14
ORD103582,CUST7584,32.0,Male,Ahmedabad,Sports,Running Shoes,3,3654.28,20.0,COD,2025-05-04,3.9,5.0,No,8770.28
ORD101292,CUST1057,25.0,Male,Bengaluru,Beauty,Face Wash,2,425.61,0.0,Credit Card,2025-02-26,2.8,3.0,No,851.23
ORD112852,CUST7377,38.0,Female,Visakhapatnam,Books,Data Science Book,2,1115.14,5.0,UPI,2025-05-05,3.0,5.0,No,2118.76
ORD106586,CUST3409,22.0,Male,Chennai,Fashion,Handbag,4,2417.6,15.0,Debit Card,2026-08-07,5.0,7.0,No,8219.84
ORD113809,CUST1782,18.0,Female,Warangal,Home & Kitchen,Cookware Set,1,2493.95,10.0,Credit Card,2025-03-23,3.7,9.0,Yes,2244.56
ORD101854,CUST1250,39.0,Female,Guntur,Beauty,Makeup Kit,2,2545.0,5.0,Net Banking,2026-07-21,3.1,5.0,No,4835.51
ORD105233,CUST8204,34.0,Male,Mumbai,Fashion,T-Shirt,1,862.76,0.0,Debit Card,2025-08-07,4.7,3.0,No,862.76
ORD103764,CUST6610,44.0,Female,Vijayawada,Electronics,Smartphone,1,24310.17,15.0,Net Banking,2025-10-30,2.0,3.0,No,20663.64
ORD103305,CUST2720,30.0,Female,Chennai,Beauty,Perfume,2,1819.68,5.0,Net Banking,2025-08-28,4.7,2.0,No,3457.4
ORD101496,CUST1659,39.0,Female,Ahmedabad,Home & Kitchen,Air Fryer,2,5807.38,10.0,Debit Card,2026-01-06,3.6,7.0,No,10453.28
ORD113920,CUST2959,21.0,,Chennai,Books,Exam Guide,1,795.8,5.0,Net Banking,2025-07-22,5.0,5.0,No,756.01
ORD111936,CUST4045,18.0,Male,Delhi,Home & Kitchen,Bedsheet,1,1509.51,5.0,COD,2026-11-13,3.3,3.0,No,1434.03
ORD111638,CUST2035,40.0,Female,Delhi,Beauty,Hair Dryer,1,1943.03,15.0,UPI,2026-07-11,3.2,1.0,Yes,1651.57
ORD107995,CUST6982,27.0,Male,Bengaluru,Electronics,Smartwatch,3,6970.73,5.0,Debit Card,2026-06-14,3.4,5.0,No,19866.59
ORD101999,CUST6694,26.0,Female,Hyderabad,Sports,Yoga Mat,1,878.27,5.0,Credit Card,2025-11-15,2.8,7.0,No,834.35
ORD100664,CUST8214,29.0,Female,Chennai,Electronics,Smartwatch,3,7281.48,15.0,Wallet,2025-02-17,,8.0,No,18567.79
ORD112972,CUST4782,28.0,Male,Pune,Fashion,Jacket,2,3091.34,5.0,COD,2025-09-19,5.0,5.0,Yes,5873.55
ORD113546,CUST2063,24.0,Female,Guntur,Sports,Yoga Mat,1,1025.98,30.0,Credit Card,2025-05-17,3.7,3.0,No,718.19
ORD103749,CUST4118,32.0,Female,Chennai,Fashion,Shoes,3,2268.93,5.0,UPI,2025-03-01,2.8,5.0,No,6466.46
ORD104414,CUST6713,29.0,Female,Visakhapatnam,Electronics,Tablet,4,20169.44,10.0,Wallet,2025-12-26,4.5,6.0,Yes,72609.97
ORD112937,CUST6457,42.0,Male,Kolkata,Fashion,Handbag,3,2265.05,5.0,Wallet,2026-07-13,4.6,3.0,No,6455.4
ORD105531,CUST4817,48.0,Male,Delhi,Fashion,Shoes,1,2454.34,5.0,Wallet,2026-11-22,3.6,1.0,No,2331.62
ORD105576,CUST7311,34.0,Male,Pune,Electronics,Smartphone,4,24237.24,10.0,COD,2026-04-04,4.4,1.0,No,87254.06
ORD108902,CUST1745,42.0,Female,Vijayawada,Books,Biography,1,569.74,10.0,Wallet,2025-10-01,3.5,3.0,Yes,512.77
ORD107527,CUST4701,38.0,Male,Hyderabad,Beauty,Face Wash,2,533.0,10.0,COD,2026-07-11,4.5,4.0,Yes,959.39
ORD109475,CUST5259,18.0,Male,Mumbai,Fashion,Jacket,2,2695.21,10.0,Net Banking,2026-11-07,4.1,2.0,No,4851.38
ORD105865,CUST7194,56.0,Male,Delhi,Beauty,Face Wash,2,557.61,15.0,,2025-04-30,4.5,5.0,No,947.95
ORD113261,CUST5209,37.0,Female,Warangal,Fashion,Jacket,5,2986.88,15.0,Wallet,2025-07-02,5.0,2.0,No,12694.25
ORD110868,CUST6534,36.0,Female,Hyderabad,Electronics,Tablet,1,24856.86,15.0,Wallet,2025-11-27,3.8,5.0,No,21128.33
